reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app
e895eac3-aee6-424f-9a69-a09e7136a8b5,Brad McGill,https://play-lh.googleusercontent.com/a-/ALV-UjWH7_KYr2q4ddh7J3vPTDFZiF2IwvpCpfFC0CJAVBSTaXytU60f,Crashing.,2,0,3.204.10,2025-02-16 22:01:58,Hi Brad! Please reach out to us via Live chat with more details about the technical difficulties you have encountered. Our team would gladly take a further look and assist you.,2025-02-16 23:31:39,3.204.10,co.mona.android
2ce857d8-7e5d-4a56-983e-0ba361cfa647,8bitcrocodile 2,https://play-lh.googleusercontent.com/a-/ALV-UjU91vQTSVLBCd1jQI33M73TadlbVr3eofjfCKqudL3dxJOnmJs,"what are the fees?? It says 0% on BTC, I bought £100 and you charged me £30 to withdraw, that's an absolute joke and doesn't state it before the transfer. Now I bought £50 more to top up my withdrawal and I can't withdraw because the minimum is £80. Absolutely absurd withdrawal fee. Scum. Halved my purchase instantly",2,8,3.204.10,2025-02-14 11:27:11,,,3.204.10,co.mona.android
5914a96f-7fb9-4000-b3ba-56539d2aa9ca,Ayssar CHABO,https://play-lh.googleusercontent.com/a/ACg8ocIHgXdPvUpnn9R619DDMhw8eAVNTXlMcDGkhUN516UiypxPKA=mo,"1- the app is clear and can be used easily 2- it has a wide variety of currencies to trade. 3- one of the worst support systems, they don't afford a hot line, only chat option 4- the slowest verification process that I ever used 5- I waited more than three months to verify my address and it didn't work, with no explanation 6- they don't support non latim alphabet languages (for verification documents) 7- I couldn't creat a cash wallet, so I couldn't withdraw my money 8- very bad experience",2,9,3.204.10,2025-02-14 10:06:57,"Hello, Ayssar! We would be glad to look into the address verification difficulties you have experienced, as well as assist you with any other inquiries you might have. To do so, please reach out to us via live chat. Thank you.",2025-02-14 11:01:30,3.204.10,co.mona.android
f80d824a-a1f0-43e0-9536-2bbd71328de4,Vali Măndelu',https://play-lh.googleusercontent.com/a/ACg8ocKH_pbL_1XEpNszBpGB7XiN-w_EY3IhTITKNcAUhvUTkPyTyA=mo,"From 5 to 2 stars, mainly because the app is falling behind. Fees are way too high and rewards are ridiculously low compared to fees. I understand that the developers need to earn to keep it functional but the app literally stole 30$ from my wallet and the developers are asking me 50$ to investigate the problem. How does that make any sense? Enthusiastic about it when I started, pretty down at the moment...",2,21,3.204.10,2025-02-14 03:19:33,"Hi there, we would be happy to help with the difficulty encountered. Please, get in touch with us via in-app chat or at contact@crypto.com, so we can assist accordingly.
",2021-06-26 14:19:17,3.204.10,co.mona.android
18be8d39-8f7b-4ab0-a9b4-6b9f85e9ad96,Ruth Massa,https://play-lh.googleusercontent.com/a/ACg8ocKikmuUq1OMBPjOWe-NsC-6Rbg66Ej0uU-sAq-JQrknHtcxzw=mo,Was loving it untill they locked me out of buying crypto one month in. And will not tell me how to fix it. Who can invest like this.,2,0,3.204.10,2025-02-14 02:47:55,,,3.204.10,co.mona.android
88b1c03b-c43f-484d-b2cf-cfa118900906,Allen Friedlander,https://play-lh.googleusercontent.com/a-/ALV-UjUaVEEzVmvepfzhA4HBnZvfNKQCTGJaq2wDMSDRgvY-zZQJmeHq,"App will not load 50% of the time, very annoying when I'm trying to buy and sell crypto quickly. Tries to load but nothing ever comes up have to end up closing it and reopening it to get it to work I really hope they can get this working better",2,4,3.204.10,2025-02-12 21:23:57,"Hello, Allen! Please reach out to us via Live chat. We would gladly assist you with the performance difficulties that you have experienced as well as address any other concerns you may have. Thank you!",2025-02-12 21:33:00,3.204.10,co.mona.android
d6615e1e-327b-4f7e-9667-b0741c36715b,B Lu,https://play-lh.googleusercontent.com/a/ACg8ocLDJhSHk_GrmcX29R10ero31j9Vowvmlwo6Chrh3LZckaTV9yk=mo,They need some major revamping. Nothing can be processed for 7 Business days more if there is a legal holiday . Impossible to get help through support.,2,0,3.204.0,2025-02-11 16:00:52,"Hello Lu, if you have already reached out to us via our live chat, rest assured that our team will reach out as soon as possible and assist you accordingly with your pending inquiry.",2025-02-11 16:28:17,3.204.0,co.mona.android
18713ea0-6126-4a24-a20e-01814d73d827,Aye Parkay,https://play-lh.googleusercontent.com/a-/ALV-UjVMab_ritHus694aRXacbamXcEarNvptm2NMJTV1vWw2phHi1s,"Pretty slow always lagging. Has to update every 2 days, and always have to delete stuff to even get the update smh. Besides that it has your basic needs. Had issues here and there where I couldn't trade when I wanted to for some reason. Not sure if it was intentional but it did cause me to lose some money a couple times with some things I bought on there and there's just no sell option. Or when something is volatile and it moves so slow it won't let you sell because the price is changing so fast",2,46,3.204.10,2025-02-10 20:22:10,"Hi Aye! We would like to take a closer look into any difficulties you may have encountered when initiating transactions and offer assistance, as well as address any other concerns you may have. You are welcome to get in touch with us via live chat with a summary of the matter at hand.",2025-02-10 20:34:22,3.204.10,co.mona.android
f10d1f22-cf07-42da-8779-0f2b3846b5ab,Saaha Saahashvilly,https://play-lh.googleusercontent.com/a-/ALV-UjX8_Xml8jOBfiVnyshlXWe9bqGnxIadpNN-Z1pMx7MROABcA6Wf,Looks like scam. Cant get how to simply buy and sell currencies. Paranoid sequrity pieced me off. Went away to seek exchsnges with more convenient and understandible interface.,2,0,3.204.0,2025-02-10 19:36:58,Hello Saaha. Please reach out to us via Live chat. We would happily assist you with the transactions you wish to initiate and advise you further. Thank you.,2025-02-10 19:48:24,3.204.0,co.mona.android
c996549c-eea0-4d82-b262-ea6f0da33482,Victoria Moore,https://play-lh.googleusercontent.com/a/ACg8ocI3k_LcUAfS4gZ4m84WBz1IsB_P4X-rMoraXV_2dpYynU_fPA=mo,Why is it that I can't get into my account until I update the app again !!!!!! I'm closing this account today!,2,0,,2025-02-09 13:46:00,"Hello Victoria. We are constantly striving to implement new features and improve our services and this requires regular updates. If you are experiencing any difficulties you can reach out to us via live chat, and we will gladly assist you.",2025-02-09 14:11:09,,co.mona.android
9002f46e-ae71-456f-8f30-ea7d3f851d00,Thebigbry C,https://play-lh.googleusercontent.com/a/ACg8ocLLpNufaj87jd-2JFcswuUDEdiwcEYRPuAGdjCjU7dg2G9Ogg=mo,"If you like wasting time with forced updates every time you log into an app. Then this is the app for you. The app itself is good. Just tiresome taking a quick second to check something always turns into dealing with another update. To the reply. Yes, make a good product to begin with . Constant updates makes it look like you didn't do it right the first time.",2,0,,2025-02-07 20:28:26,"Hello there! We regularly update the app as we're constantly working to improve our services. If you have any questions or need assistance, don't hesitate to contact us through our live chat. Thank you!",2025-01-11 03:16:44,,co.mona.android
25dd5c87-b5fd-4281-9759-7cc50d86957c,Trainer Alpaca,https://play-lh.googleusercontent.com/a/ACg8ocKG2pG90_mXY9KGDHeMdVzdYUXDdXiLCMpMrUV1ujCX97COcw=mo,"Seems like a rip off when you use it. Hidden fees, skewed exchange rates, etc.",2,3,3.204.0,2025-02-07 18:50:53,,,3.204.0,co.mona.android
0b4ce160-b2ba-4d3a-a847-2adadaea5d22,Clint Lovewinds,https://play-lh.googleusercontent.com/a-/ALV-UjUYTQlMwAvDSbfhcD1pO2i7Szd7yFMN52Osqt-GB4H_NIzKVts,"By far, the worst trading platform for cryptocurrency. Fees are outrageous. Fills are always far higher than market price. Deposit and withdrawal processing time is absolutely ridiculous. Save your money and time and find a better platform to trade with.",2,1,3.204.0,2025-02-06 16:50:41,,,3.204.0,co.mona.android
7daddd3f-329c-4c0c-af16-8515f29a9860,Barbara Todd,https://play-lh.googleusercontent.com/a/ACg8ocLwSMjoYfp5mgkRwJ9zFw43GnxXMtaQ9balVL4KUkXN9rew=mo,"Every time I open this app to go look for a crypto or coin I want, you don't have it. Most recently, TARS A.I",2,0,3.204.0,2025-02-06 13:22:15,,,3.204.0,co.mona.android
6bd27df1-567c-49b4-ab26-94994e92d7a8,Daniel Sokol,https://play-lh.googleusercontent.com/a/ACg8ocJNDVmMWR7RoKuURMs8M4rFDULEBqG-Z7va85SZbsVmPEPxG9fp=mo,Loading account balance takes forever. Sometimes it doesn't load at all. And even if it does load it's often outdated and doesn't show latest transaction. Also it has none biometric support so you have to type your 6 character long pin 2x times in order to check your balance.,2,8,3.202.21,2025-02-06 06:13:54,"Hello, Daniel. We would like to look into the performance difficulties you have experienced on our platform and offer assistance. For this purpose, please contact us via live chat. We would be happy to share more details on our available security features as well. Thank you!",2025-01-13 04:24:46,3.202.21,co.mona.android
6f92700c-8bdd-4f2d-94f9-96a5522f0aba,Nick Anonymous,https://play-lh.googleusercontent.com/a/ACg8ocILD6-Hi1PHGPKxSN_ve4vAwHsUFBcwe2haKnnCTu5Ib-fNQJw=mo,Super fun action for the gambling addict in all of us but not intuitive or very user friendly. Constant updates require more and more data. It takes some getting used to and I understand few of the many abbreviations. Customer service is non existent and I'm pretty sure non human. It gets sketchy when you realize the place that has your money has no address or customer service phone number! The only phone support is for THEIR visa card holders.,2,24,3.203.0,2025-02-04 19:25:28,,,3.203.0,co.mona.android
2babce9d-e3ff-47cb-8331-81ea8b16813a,jack harris,https://play-lh.googleusercontent.com/a/ACg8ocI378Gjll3N6Mp-fOQ1iKc4MU15R6jzwDp_BtR90-JEd3-6bA=mo,"Its seems very buggy recently, and there seems to be some hidden fees tried selling xrp £500 worth( i had to pay 3% to add funds £515) with around 17% increase so close to £85 up you would think???? I got ££517..... what is that all about? £2 ... im i missing some thing? Also the price it shows on the home screen is WAY higher/ completely fabricated, compared to live prices",2,9,3.203.0,2025-02-04 15:40:43,"Hello Jack. We welcome you to contact us via live chat. Our team would like to look into the performance difficulties you've experienced and assist accordingly, as well as address any other inquiries that you might have.",2025-02-04 15:58:36,3.203.0,co.mona.android
4fc592f2-6c11-4026-ace1-5ee52416bca1,faisal Idrees,https://play-lh.googleusercontent.com/a-/ALV-UjXSelqi8cHJCIIOw8EA93l-JdBGZRtFVEcGk_AfSqDocgXqmQuF,Customer service not good,2,1,,2025-02-04 10:03:49,,,,co.mona.android
8fc0afbd-8e58-49a7-a704-9624ffb4c022,joe fredericks,https://play-lh.googleusercontent.com/a/ACg8ocJ7moHqpKxK3dkIE5WG0HlpBJKnQRC10BOOj1qjKUby1N-ccQ=mo,extremely high fees. smooth platform.,2,0,3.203.0,2025-02-03 08:59:10,,,3.203.0,co.mona.android
9a36bfda-1710-4d49-b35b-ecd022a8c1be,Sylvie Wildnsweet,https://play-lh.googleusercontent.com/a-/ALV-UjU1YB707rjzml_8islP74e3blpc1eTru9WCFPcBQlzAxPKzpe1x,"Extremely Dissatisfied. On opening new account. After 3 failed attempts locked me out SCREW YOU THERE'S PLENTY OF APPS out there. THANKS for quick reply, where to chat?",2,0,,2025-02-03 03:27:01,Hello Sylvie. Please feel free to reach out to us via live chat so we can help out. We'd gladly assist you further with the registration difficulties you have encountered on the Crypto.com App. Thank you!,2025-02-03 02:40:13,,co.mona.android
59f9fb3c-a93a-47c2-849e-7a6feb939f1f,Jojo Mojo,https://play-lh.googleusercontent.com/a/ACg8ocLDPf5oQuD3SqhJLB58Afxw2dfnpqliQDBgshNAw2X3b5BAkA=mo,Not recommend because the purchase price is 10% to 15% higher. When u sell is 10 to 15% lower . Automatically 20 to 30% lost.,2,0,,2025-02-02 17:31:38,,,,co.mona.android
a6afda6e-2302-40f2-8610-768645f9887d,Jonathan bunt,https://play-lh.googleusercontent.com/a-/ALV-UjW7um5E_ZH32W6QzGj3A2ag6chJnGmvMyZFl41y6sz3Q9gFLNnzSg,"I wanted to figure out how crypto works, so I deposited a small amount, just 60$. I spent it on 3 different cryptos to watch the market. Then I wanted to sell, and buy different ones, and it won't let me. Says I need to buy more to be able to sell?? I'm guessing the fee they want to charge is more than what I bought is worth. So if your just playing around trying to figure things out DONT DO IT WITH THIS APP.",2,2,,2025-01-30 17:34:40,,,,co.mona.android
5e4d73af-d7d1-4869-b5f5-47dab60e91a2,Info Kloja,https://play-lh.googleusercontent.com/a-/ALV-UjXGL_vsKNEMtI31UDGIzqZHPDwtSeZKJX8B_MfNAhnyH68vgTc,App easy to use really nice that they created missions and university thing. Not happy that when u want to sell crypto it's starts to get slow and you selling not the price you clicked. My opinion BINANCE app way better. Much more analysis you can do then here at crypto app,2,0,,2025-01-30 17:10:23,Hello there! Please send us a message via Live chat. We will gladly look into the difficulty you have encountered when initiating crypto sales and assist you further. Thank you in advance!,2025-01-30 17:39:15,,co.mona.android
c43962f2-9540-4746-b9aa-f99a4c3a6323,Mansuri Abu huraira,https://play-lh.googleusercontent.com/a/ACg8ocJJYXi0Q6RuPfK2c36E8crXu9lNZo8AB-KpjPzdNqYR_mw-9w=mo,Hidden fees is very high. At first u want be able to know the fees and while cashing out it gonna charge crazy money...,2,4,3.203.0,2025-01-29 15:02:15,,,3.203.0,co.mona.android
c943812c-7cda-4946-9755-cd092fd6c231,17B Crew,https://play-lh.googleusercontent.com/a/ACg8ocI6JedilQbONiT-5PVIq2MnCnjHU8FAMTKfPAn8h0tJx7lnyQ=mo,I can use it for a day and then it stops working. Everytime.,2,0,3.132.1,2025-01-29 14:27:23,"Hello there. Please feel free to get in touch with us via live chat, so we can take a look into the performance difficulties you are experiencing. We will gladly advise you accordingly on the matter. Thank you!",2025-01-29 15:11:16,3.132.1,co.mona.android
84437b57-5eec-4790-b222-46ec25e93068,Belal Uddin,https://play-lh.googleusercontent.com/a-/ALV-UjURMOCuuok8fPoulLnVRVKX4MmLEKsrIBg0cUIGxZPGIkE0d3AN,Can not do any transaction it's Haa been saying try later technical issue?,2,0,3.203.0,2025-01-29 03:38:02,"Hello Belal! We will be glad to look into the difficulty you have faced when initiating transactions on our platform. Please feel free to send us a message via live chat, so we can assist you accordingly. Thank you.",2025-01-29 03:52:23,3.203.0,co.mona.android
7eba89e1-036e-4212-aa95-542c7c7c64a3,Ivan Vetrov,https://play-lh.googleusercontent.com/a-/ALV-UjUFidgGFKu_GnXQw7So1G-HNe-jKuDfelYJEp-ptaGOIarB6D-Y,"Card tab always bugging, turning for ever each time when I need to add some funds on the card, very annoying",2,0,3.75.0,2025-01-26 21:11:21,"Hello Ivan! We would be happy to assist you with the performance difficulties you're experiencing. Please reach out to us via Live Chat, and we will be glad to help you accordingly. Thank you!",2025-01-26 21:31:03,3.75.0,co.mona.android
f79ffaa2-45e2-44a8-ad64-32865dd37c62,Mar,https://play-lh.googleusercontent.com/a/ACg8ocI47VsHgnlLgl7zcfDFf1-sk260dtPR5gnbgdLZkNmDCwTF_g=mo,"There is a bug at customer support. I can't reach my messages unless I receive one and I open from the notification. I can send screenshots if you provide me with an email address. Also for ordering a new card, it's impossible to do. I can send screenshots from there as well. There is no option for creating a new one.",2,19,3.203.0,2025-01-26 18:42:41,"Hello Mar! We would be pleased to assist you with the performance issues you are encountering as well as help with your Crypto.com Card inquiry. Please reach out to us again via Live Chat, and we will provide the necessary support. Thank you!",2025-01-26 19:06:54,3.203.0,co.mona.android
714ccfdc-0c3e-4f4a-b11a-a0d3be578f7b,will smith,https://play-lh.googleusercontent.com/a/ACg8ocKb-GuisdjWvD5JQDaGl-EU6TiLCeTPD0u4186TL0pjpDS3ig=mo,"Was a good app until a little over a month ago when I tried to setup my fiat wallet. 30 plus days of an internal review and still no resolution. In case you're not familiar, you need fiat to withdraw your money. Asked to transfer my crypto to Coinbase or another platform but I was told I have to wait this long drawn out review of 2 documents with my SSN and License. Maybe I'll be able to with draw in the next 4 years. Just a reply to response to my review. That's who I've been in contact with.",2,1,3.203.0,2025-01-26 14:21:20,"Hello Will. If you have already contacted us via live chat, our team will make sure to get back to you as soon as possible. We will advise you further about setting up a Cash Account as well as address any other inquiries you may have. Thank you!",2025-01-26 14:18:05,3.203.0,co.mona.android
0a104b29-0709-4e6a-a5ed-9da93cf2939d,Alexei Turkin,https://play-lh.googleusercontent.com/a-/ALV-UjXFjxIa1ZWe225uglcaP3vk3ud-Ls0r-miTMwT4P8l-s7m1pavfIA,"It's a great product, but doesn't work as intended half of the time. Menus don't load, trade placement generates error and you've to try dozens of times... Eventually it works, but the app is very unstable.",2,8,3.203.0,2025-01-26 10:08:01,Hello Alexei. Please reach out to us via live chat about the performance difficulties you have encountered on the app. We will be happy to look into the matter and offer assistance. Thank you!,2025-01-26 10:35:01,3.203.0,co.mona.android
0cc5ce9e-6554-4b22-bd10-6dabd38375ad,John Draper II,https://play-lh.googleusercontent.com/a-/ALV-UjXb6dsw2sXBSs9EbAFCZPkgj7o4bu91dcE7zH3xLyh290mYqjKIyw,"Having trouble with making a new account with the email certification process, It doesn't seem to be working right.",2,0,3.203.0,2025-01-25 14:29:38,"Hello John. We will be glad to look into the difficulty you have encountered with the email address verification on our platform and help out. For this purpose, please reach out to us via live chat. Thank you!",2025-01-25 15:39:44,3.203.0,co.mona.android
c564de99-2bf9-44ca-a77f-f32fd7eedf48,Jason Orourke,https://play-lh.googleusercontent.com/a/ACg8ocIMqBR-t-hDgdMrc3Y4PYTkeTfR9V5OKCUn58tGZSgGzmoWaw=mo,"The app is buggy, features stop working randomly. It's too complicated, there are too many unnecessary features. And most important, very high fees/commissions. I don't feel confident my money is in safe hands when using this app. I can't recommend it.",2,7,3.203.0,2025-01-25 13:57:49,"Hello Jason. We will be glad to look into the performance difficulties you have encountered on the app, as well as address any other inquiries you may have, and offer assistance. For this, please reach out to us via live chat. Thank you!",2025-01-25 14:51:59,3.203.0,co.mona.android
ba29537e-b135-45be-badd-9893576fda32,Total Body Regeneration,https://play-lh.googleusercontent.com/a-/ALV-UjXNAsdz20wFkUD-SFxErBAgJEaYnBp77N-DHHtchoV0WiORS7U,They rip you off,2,0,3.203.0,2025-01-24 00:57:12,,,3.203.0,co.mona.android
d33b1582-4a14-405c-a12d-52384e491aee,stewart,https://play-lh.googleusercontent.com/a/ACg8ocJDyDvk47Br8ouAPWHRoI2VCxJguKAb2499zx8cohUW0RMTIg=mo,"The positive: You can link your bank account so it makes depositing USD into your account very quickly. Has a wide variety of funds available. The negative: HEFTY FEES when you withdraw/transfer to another exchange/cold wallet. On a $100 initial purchase, I only ended up with $65 worth. That's about a 35% loss! Ouch! 🤔😒",2,107,3.203.0,2025-01-23 14:41:05,,,3.203.0,co.mona.android
90433ffd-4b9a-47b6-ba18-6a71dbf3e89e,Gregory Johnson,https://play-lh.googleusercontent.com/a/ACg8ocJsCODdF-5skDvFSY6DZBp1gODeGJy3DnZuMeuvshWrNtcwWg=mo,Do not like the constant need to update and reinstall app.,2,0,3.181.0,2025-01-23 10:37:21,"Hello Gregory! We are constantly striving to implement new features and improve our services and this requires regular updates. If you are experiencing any difficulties you can reach out to us via live chat, and we will gladly assist you.",2025-01-23 11:04:44,3.181.0,co.mona.android
f0cef03f-a612-4ba6-8356-ae0e9c082b21,Brett Peterson,https://play-lh.googleusercontent.com/a/ACg8ocJSeCj_V6KSzi9mTP2-0SQv2vkxQDylxG-pIz-nLhXb2iW-2A=mo,I went to check out of a cryptocurrency which I made somewhere around $50 I decided to get completely out of the crypto coin and put the cash in the account for a future fund. I started and completed the transaction but only got paid a portion of what was owed great I can't get ahold of anybody and they make it very difficult you actually talk to someone... a human. I hope it doesn't happen to you when you make your big play,2,1,,2025-01-23 00:38:04,Hello Brett! Please send us a message via Live chat with a summary of the matter. We would like to look into the transaction you have initiated and advise you accordingly. Thank you in advance!,2025-01-23 00:51:12,,co.mona.android
bd59c451-e875-4f5b-bd5f-d6a8d6e9656e,Dustin,https://play-lh.googleusercontent.com/a/ACg8ocIrCj9ugySRs6D4fnYNe-__wND7QyyMgLpJ64zSmJwcu1YcNg=mo,Ever since the new update I can't even get into my account. It just says pending.,2,0,3.202.21,2025-01-22 23:14:08,Hello Dustin. Please reach out to us via live chat. We will gladly look into the login difficulties you've encountered on our platform and assist you accordingly. Thank you!,2025-01-22 23:43:18,3.202.21,co.mona.android
b202a6b5-0f21-46ff-bcf1-c0c0dd6ce51f,Zachary Marron (Zee413),https://play-lh.googleusercontent.com/a-/ALV-UjXVuuGGAXSfwJoG2jSEm8O-HRfS1Doy_8Q_kdVlCMv8rD9-BKg6,"It has its pro's and con's. Used to be my favorite exchange, because if all the varieties of coins, the other top exchanges don't have. You also get a bank account and debit card with it so you can use your crypto for purchases and get your check deposited which I love. But the fees to sell or change coins are pretty steep, on coin base you can swap for free. Also I loved this app because you could make and sell nft's for free but the nft creator is still broken and it's been months.",2,13,3.203.0,2025-01-22 21:16:14,Hello Zachary. Please reach out to us via live chat. We would like to take a closer look at the difficulties you've encountered with the NFT Creation feature and advise you accordingly as well as address any other concerns you may have.,2025-01-22 21:31:26,3.203.0,co.mona.android
2a33b983-d2c8-421c-91a3-a69219893275,BOSS DESTROYER,https://play-lh.googleusercontent.com/a-/ALV-UjUllS7FT4IWamr-A4BvCRWAbM70wW6fe3jYST5eUBiSPnUpPpJ3,"It is extremely hard to navigate this app really confusing where all the crypto are , and every time i find something. I will try to go back to the previous page. It brings me back to the homepage. Please fix this 🙏",2,3,3.203.0,2025-01-22 21:04:15,Hello there! Please send us a message via Live chat with a summary of the matter. We will gladly help you navigate through our platform and address any enquiries you may have. Thank you in advance!,2025-01-22 21:25:15,3.203.0,co.mona.android
ccd6fae4-e8a5-4d40-a5aa-271cc31ce4b7,Candace Clawson,https://play-lh.googleusercontent.com/a-/ALV-UjUeWDcMPv51OjbZi0faGe94f1Y4Sy4M6wokDmtd8sGudEsJhCQ,I'm having ussues logging in again!! The codes that are sent dont always work!! This needs to be resolved!! I'm not happy with this!! This is rubbish!!,2,0,,2025-01-21 23:37:22,Hello Candace. Please reach out to us via live chat with more details regarding your query. We would like to take a closer look at the login difficulties you've encountered with the Crypto.com App and offer further assistance.,2025-01-21 23:49:47,,co.mona.android
9c1d625c-dbf5-46c5-9574-63ba6e2255b7,Eric Shaw,https://play-lh.googleusercontent.com/a/ACg8ocL9FuiUJYVEci_zfZIRpC_1I2iITQxxF1FsAq2itH-mlbKGeg=mo,"It is slow now, and they want you to have this security check and this one, and this one. Just make it easy for us to log in.",2,0,3.202.21,2025-01-21 18:45:16,Hello Eric. Please reach out to us via live chat with more information on the matter. We will gladly look into the login and performance difficulties you've encountered on our platform and offer further assistance. Thank you!,2025-01-21 19:02:45,3.202.21,co.mona.android
318b8496-e0cb-43e6-a584-d3d283779265,Jessica Schoenecker,https://play-lh.googleusercontent.com/a/ACg8ocKEyArkWlrlVO4NGAKTeH0wwagI05sk_IYBks2OawzEqdAz1Q=mo,I was able to link my bank a few yrs ago and now its not on there and I cant relink it and I would like my money off crypto grrrr,2,0,3.202.21,2025-01-21 11:26:47,"Hello Jessica. Please reach out to us via live chat. Our team will happily address the withdrawal difficulties you have encountered, as well as any accompanying inquiries, and assist accordingly. Thank you.",2025-01-21 12:12:24,3.202.21,co.mona.android
aa6f2f7b-3544-4a11-94a8-789a9d0b3305,Lee Marshall,https://play-lh.googleusercontent.com/a-/ALV-UjUb092E5SMfS43d3pcz-eog_Uc1bu-GhAaJ-BMWbVpIL2nZ8BC4Ew,"You would think with all these updates this app always do, that you'd never have any issues with it. It like I can't switch from tab to tab without one of the tabs failing to load. I can never go from home to the crypto card with it just spinning and spinning. This makes no sense. This app updates way too much for it not to work better than it do. Also I transferred crypto from my coin base account to this crypto account and I could never get any real assistance to retrieve my crypto tokens.",2,76,3.202.21,2025-01-20 23:19:23,Hello Lee! We would gladly look into the troubles you are experiencing with your crypto deposit. Please contact us via Live chat so we can assist you accordingly. Thank you!,2025-01-20 23:36:34,3.202.21,co.mona.android
bfa3cdaf-cdcc-42ac-b554-75200fb8830f,Daljinder Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUYsyXTK4Py1O8RQepchFvwQC_5Ut9y2C5YXdUxYLeZy5w4qbJ5zw,"Very unsatisfy with thier buying qnd selling strategies, So many hidden charges. Suppose you buy any coin worth 100€, and next day it reaches at 120€ so it means you are gaining 20€, correct? NO, once you think about to sell your coin and get that 20€ profit they suddenly lower the prices when you reach that 14 second confirmation screen so they get that prifit not YOU. It is also same at buying, they rise the price when you are buying any currency so they get more profit. Buying/selling@20%",2,4,3.202.21,2025-01-20 07:05:10,,,3.202.21,co.mona.android
9449ceb0-aae8-4540-b625-2807ba2ee219,Gary Mcdonald,https://play-lh.googleusercontent.com/a/ACg8ocJb0hn-C2DrJZXdK59qNgtPgHBiSl4r3BSic6yip9nFzaPRPA=mo,Support is mute,2,0,3.202.21,2025-01-19 23:56:59,"Hello Gary! If you have reached out to us via Live chat, we can assure you that our team will be in touch with you as soon as possible to address any enquiries you may have. Thanks!",2025-01-20 00:22:58,3.202.21,co.mona.android
907bd118-2e21-4d61-aa74-e1dfbb9f4860,Jordan Jones-Potts,https://play-lh.googleusercontent.com/a-/ALV-UjVlOmP3bbvmeD0uX4ExIl1Y8Zl5wbfP3W_jwNCPJ98IOZp1jy5I1g,"App suxass under pressure. Always a ""technical "" error",2,0,,2025-01-19 22:46:30,Hello Jordan. Please reach out to us via live chat. We would like to take a closer look at the technical difficulties you've encountered on our platform and offer assistance.,2025-01-19 23:05:27,,co.mona.android
c6ddb319-70d8-4392-9633-0e2731dd5ead,Adrian Cuello,https://play-lh.googleusercontent.com/a-/ALV-UjUiynod8OhqgHTqC9FJZedowVdufkb6Lepv2reyy0nRQRW1Hlw,"I believe this app might be a scam, been waiting for HOURS for customer support to solve my issue regarding withdrawing funds after sending them information ovrr and over. I keep losing money and not able to get out, do n o t use this app or you'll be under a lot of stress with tied hands.",2,1,3.202.21,2025-01-19 21:06:09,"Hello Adrian! If you have reached out to us via our web or in-app chat, we can assure you that our team will be in touch with you as soon as possible and assist you with the transaction in question. Thanks!
",2025-01-19 22:02:50,3.202.21,co.mona.android
1191669f-e455-4cf6-8696-01458cf72644,Conan Sloan,https://play-lh.googleusercontent.com/a/ACg8ocK2sv48PSbmB9c_o4MLg7NyDEApUDV4W2-xIGYbnoOTEb3bQQ=mo,The fees and the spread just make it so hard to actually make a profit. There is practically zero transparency on the fees and spread too. It's always a guess if you'll actually make a profit on something even if you're up 5% or more. It doesn't make sense.,2,1,3.202.21,2025-01-19 18:15:05,,,3.202.21,co.mona.android
fbb4bdbe-da02-4e15-a914-45496952f3fa,Michael J England Jr.,https://play-lh.googleusercontent.com/a-/ALV-UjUVxTdY1m3OzJK_vbvc94NBIw6vvgTFd6haxBVCKfdRxjQ38IE,"My transactions keep failing because the app is exceedingly slow, requires me to put in my pin TWICE before and after I re-confirm payment method and I only have 15s to finish the transaction. If there's something I'm missing someone please help me.",2,4,3.202.21,2025-01-19 16:09:13,Hello Michael. We welcome you to get in touch with us via live chat about the performance difficulties you are facing upon making a purchase on our platform. We'll gladly look into this and offer you assistance.,2025-01-19 17:31:40,3.202.21,co.mona.android
539715a6-878a-445a-963b-be35bd061f06,VV T,https://play-lh.googleusercontent.com/a-/ALV-UjXth8nsRKhTQvK9JEA4YBb5qnC-Yj5Mjr5lOlEN-NrbdY-NCwQT,"this app is very slow why, how do we trade in a very slow environment",2,0,,2025-01-19 06:43:15,"Hello there! We would like to take a look at the performance difficulties you have experienced. Please reach out to us via live chat, and we would gladly help further. Thank you!",2025-01-19 07:32:43,,co.mona.android
b010a42f-2ec4-4153-b85f-e647fa99296b,Eremia Andrei,https://play-lh.googleusercontent.com/a-/ALV-UjW548Ky-6376MEkg8y-rnjpTzrAjvaFsVQdXVeC-kFpptFk7XcnZQ,Nice app the problem is that in the wallet says that you have an amount and wen you try to sell is a totally different amount and the difference is huge... Probably some unexplained fees. To bad i Google dont let me upload pictures.,2,1,3.202.21,2025-01-18 17:11:17,,,3.202.21,co.mona.android
