reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,app,gemini_llm_topic,correct,human_labeled_topic,cause
86e061f9-e3be-44e7-962f-ba6c88f0d2a5,George Frazier (Tex),https://play-lh.googleusercontent.com/a-/ALV-UjUiZvSM2Sr-BlcjrSgSbZOgh28YKigaHYVzih2XN2cL5WPMSnE,Couldn't get past the account creation because my phone doesn't have any cameras to photo my ID.,2,0,,2025-01-06 22:57:44,"Hello George! Please send us a message via Live chat. We will gladly look into the difficulty you have encountered with the registration procedure and assist you accordingly. Thank you in advance!
",2025-01-06 23:39:03,,co.mona.android,Verification/KYC/AML Processes,1,,
8cb344ad-13c7-4b36-a9c6-4ab1ddc504b4,GregioTheGreat,https://play-lh.googleusercontent.com/a/ACg8ocJMejkhYKTHnMOU-Pi4-PBmBc4oHXElZiQriLugRUrXdP9kWw=mo,Extremely frustrating! Won't even properly catch my photo.I.D the only time it will take the photo is at a ridiculous angle that does not capture the majority of the ID and then persist to mock you exclaiming that it cannot accept a cut off. I. D because of the location it demands you snap from. Please put in an actual usable button. So we can physically take the photo ourselves. The AI does not work! I attempted with multiple devices thinking that maybe it was because of my device but no.,1,9,3.205.10,2025-03-07 3:16:24,Hello Gregio. We will be happy to look into the difficulties you're experiencing with catching your photo ID and advise you accordingly. Please reach out to us via live chat so we can help. Thank you.,2025-03-07 3:47:09,3.205.10,co.mona.android,Verification/KYC/AML Processes,1,,
27f5c3ea-9b54-42af-80d8-8232c5f15d93,sami korean,https://play-lh.googleusercontent.com/a-/ALV-UjVTy7Oa8s7uVbzq3gieJpd-f-d2O5MYPYHqF2nvLKVgDG05XNsK,It says verify again even completed verification,1,0,,2025-03-11 14:50:09,"Hi Sami, you might want to be verified again for the reasons you can check here: https://www.binance.com/en/support/faq/detail/bad81fdd4e8f404e980e6eda04eb200d If you need further assistance with it, feel free to reach out to our chat support here: https://www.binance.com/en/chat | TS",2025-03-11 15:50:36,,com.binance.dev,Verification/KYC/AML Processes,1,,
c91e38e7-9166-45d4-828e-41f3b26a9722,Asus,https://play-lh.googleusercontent.com/a/ACg8ocJof5voueVUapK6kMtqku4HlBjvEq_Xf3ymukTPJEnbxG-_NQ=mo,"Bybit Exchange Loses $1.4 Billion in Major Security Breach, Ethereum Price Falls Crypto News Bybit Exchange Loses $1.4 Billion in Major Security Breach, Ethereum Price Falls By Yousra Anwar Ahmed 2m Created 1d ago, last updated 1d ago Bybit loses $1.4B in hacked wallet transfer, remains solvent despite the breach as Ethereum price drops 2%. ￼￼ Bybit suffered a security breach today, with attackers stealing approximately $1.4 billio",1,0,4.59.0,2025-02-22 19:40:31,,,4.59.0,com.bybit.app,Security,1,,
228368eb-1ce7-456b-9f19-296cb80fd90d,Lady Duck,https://play-lh.googleusercontent.com/a-/ALV-UjU-CRAHOUWNiqW_2Yis_xs7Jrx1W2Tzwu2r5BL0dHLRx_g72Bo,"Horrible app. Slow and doesn't work properly. My credit card was declined and when I called my bank why my credit card wasn't working apparently crypto. Com has been trying to charge my credit card. Also, half of the time the app doesnt work at it tell me to contact customer service through the app. But I can't contact customer service since the app doesn't work. There are so many other crypto apps that works better and have better fees. Don't bother with this one. Scams and no help.",1,1,,2025-02-20 16:41:04,Hello there. We invite you to contact us via web chat so that we can look into the performance difficulties you have encountered on our platform as well as offer assistance with your card purchase inquiry. Thank you!,2025-02-20 17:04:09,,co.mona.android,Reliability/Stability,1,,
d1ef87d0-5d67-447c-8db3-591ffc80a199,MD MIZANUR RAHMAN,https://play-lh.googleusercontent.com/a-/ALV-UjUb65Jouiv0r7R-IoERtfHEVZA5SSMmXSCF9yyM6fgl_4-BbOQ,Bad Service.I Apply virtual visa card more than 10 days ago. But i cannot receive virtual card in my account.,1,0,4.58.0,2025-02-02 21:19:18,We're sorry for the inconvenience. Please share more details with our support team https://www.bybit.com/en/help-center/s/webform so we can work towards a resolution together. -AS,2025-02-02 22:43:21,4.58.0,com.bybit.app,Customer Support,1,Account Management,
2a9ac876-1b32-44db-89f5-7f4663d8dcda,Brandon Bruce,https://play-lh.googleusercontent.com/a-/ALV-UjWLbGHqRsXkMnGomljGheZtXYC2CwNa-fTRpktas9zbLIPGYyOE,"Don't use their ""CARDS"" can't buy crypto with them or transfer back to a bank. When you buy your crypto they wait to process for the higher price.",1,0,3.205.10,2025-02-28 0:10:24,,,3.205.10,co.mona.android,Transaction Fees/Speed,1,,
c6ddb319-70d8-4392-9633-0e2731dd5ead,Adrian Cuello,https://play-lh.googleusercontent.com/a-/ALV-UjUiynod8OhqgHTqC9FJZedowVdufkb6Lepv2reyy0nRQRW1Hlw,"I believe this app might be a scam, been waiting for HOURS for customer support to solve my issue regarding withdrawing funds after sending them information ovrr and over. I keep losing money and not able to get out, do n o t use this app or you'll be under a lot of stress with tied hands.",2,1,3.202.21,2025-01-19 21:06:09,"Hello Adrian! If you have reached out to us via our web or in-app chat, we can assure you that our team will be in touch with you as soon as possible and assist you with the transaction in question. Thanks!
",2025-01-19 22:02:50,3.202.21,co.mona.android,Customer Support,1,,
c564de99-2bf9-44ca-a77f-f32fd7eedf48,Jason Orourke,https://play-lh.googleusercontent.com/a/ACg8ocIMqBR-t-hDgdMrc3Y4PYTkeTfR9V5OKCUn58tGZSgGzmoWaw=mo,"The app is buggy, features stop working randomly. It's too complicated, there are too many unnecessary features. And most important, very high fees/commissions. I don't feel confident my money is in safe hands when using this app. I can't recommend it.",2,7,3.203.0,2025-01-25 13:57:49,"Hello Jason. We will be glad to look into the performance difficulties you have encountered on the app, as well as address any other inquiries you may have, and offer assistance. For this, please reach out to us via live chat. Thank you!",2025-01-25 14:51:59,3.203.0,co.mona.android,Reliability/Stability,1,,
ec3fcafe-aaba-440b-8827-cf242764ef4c,Olugbade Damilare,https://play-lh.googleusercontent.com/a-/ALV-UjUy3T4A2eSYrvxuOSTPgY8SilBT4orfv15lnXX9goo16D3z2a8,"I was restricted without any tangible reasons from p2p advertiser , very annoying..,",1,1,,2025-03-05 17:57:46,"We appreciate your input. To better understand your concerns, could you please provide more details? Our support team is ready to help resolve any issues. https://www.bybit.com/en/help-center/s/webform -AS",2025-03-09 19:54:02,,com.bybit.app,Account Management,1,,
c469134f-5b23-4586-a3a8-c820665d6ef7,AL-QASIM DAUDA,https://play-lh.googleusercontent.com/a/ACg8ocK8_FVhrrD2WRRfafViYxyfHBWoOW8KFC1hvMxIHDND1-ZQFA=mo,I give 5 star the day you list Pi.,1,1,2.95.3,2025-03-14 1:03:12,,,2.95.3,com.binance.dev,Features/Functionality,1,,
301b8c28-5a14-466e-96b4-fbb036e071f9,Steven Smith (Cerberus37887),https://play-lh.googleusercontent.com/a-/ALV-UjUhTLYvaxiKsYeyS4Kwv_UnDiUm8r2wZtcummLk1whTO1yQQbTD,"Same as the other users here. I'm sent a code then I use it and tells me it's the wrong code....???? I'd love to use this exchange system,if I could actually get into it.",1,0,3.205.10,2025-03-02 18:25:01,"Hello Steven! Our team would like to look into the difficulties you have encountered with the code in question and advise accordingly. For this purpose, please get in touch with us via live chat. Thank you.",2025-03-02 18:38:27,3.205.10,co.mona.android,Verification/KYC/AML Processes,1,,
0d8d3168-8641-4a88-a99e-73668ad3be78,Emmanuel Boika,https://play-lh.googleusercontent.com/a/ACg8ocLFIrEpfA7nU5gle0PO4DOB_ub2eXqkWlwJNovWcWqDu7BqlQ=mo,"Good evening, admin can you teach me all about bybit please This app is something else 😡😡😡",2,0,4.52.5,2025-01-03 10:31:27,Thank you for your feedback. We're sorry to hear you're experiencing issues. Please contact us here https://www.bybit.com/en/help-center/s/webform ST,2025-01-03 10:47:21,4.52.5,com.bybit.app,Educational Resources/Onboarding,0,Usability/UI/UX,"Sarcastic comment, the problem is usability."
4d107232-3e2f-49c2-ade1-a49e03bc068e,Jesus Ruiz,https://play-lh.googleusercontent.com/a/ACg8ocIbtP35NEkffbS10pk82ixQ_jJWRyAYH8WJfTHmOtlXZei9YQ=mo,App no responding sometimes like if it had a connection error but every other app on my phone is working fine.,1,0,3.205.10,2025-03-09 14:08:43,"Hello Jesus. Our team will be glad to assist you with the performance difficulties you have faced on our platform. We welcome you to contact us via live chat, so we can help. Thank you!",2025-03-09 14:16:34,3.205.10,co.mona.android,Reliability/Stability,1,,
6825c920-9094-4fb7-919a-bfefa52bf1bf,Jeremy Oney,https://play-lh.googleusercontent.com/a/ACg8ocK6wu6mdsi46hyhuc2UDtbnWTiEnFRJthZLpLR6sSf1qIaJJw=mo,"Put 350 in today itll be worth 100 less in 2 days this app is a joke, and u want ur money back good luck 3 weeks after ur bank processes it maybe",1,0,3.205.10,2025-02-24 16:51:11,,,3.205.10,co.mona.android,Transaction Fees/Speed,1,,
92a5a946-567c-4afb-8e20-e0924d9ae1fb,Muhammad Abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjX6aCMjnElSqibqgPtDc0OOxhM0TemE4uPkyzzRBH84J5MdfCk,"I give it's only two Stars , recently binance poll about PI coin 87% community poll pi to list binance but Binance was not announced the listing of Pi a huge community disappoint.",2,0,,2025-03-08 6:35:03,,,,com.binance.dev,Customer Support,0,Features/Functionality,
2cd34968-193d-4be1-b2be-ba691fbdfd29,Anthonye Smith,https://play-lh.googleusercontent.com/a/ACg8ocKbyoCcRS5XFjaMgpdmdujfjRkTIYwY5wBGJ65fdQl-eoPjyg=mo,"Hadn't been on in a few years, well they made transactions for me. Crooks tbh, not even so much as an email notification. I'm good waste of money.",1,0,,2025-03-10 1:20:50,"Hello Anthonye. We'd like to take a look at what you've experienced and advise on the funds in question. For this purpose, please contact us via live chat. Thank you!",2025-03-10 1:40:53,,co.mona.android,Transaction Fees/Speed,0,Reliability/Stability,
14e9f863-5f22-47c7-815e-f2caa41d2bf1,Keith Barkan,https://play-lh.googleusercontent.com/a-/ALV-UjVp84cueA-fGQqJgKJGXlp6VnBi978tWQpfiNFKf8UIKe0eTdYh,I've had this account a number of years it used to be a little glitchy with me being able to buy but that seems to have been smoothed out and I'm starting to really enjoy this account,5,0,3.205.10,2025-03-10 12:46:11,,,3.205.10,co.mona.android,Reliability/Stability,1,,
a6815c98-557b-430d-b5bc-913168b1f865,Manzoor khan,https://play-lh.googleusercontent.com/a/ACg8ocKBzAOrp1PZ6q7IZZ4cMZI39YR4g_-_7VnjN4_VtpEJllTXoKw=mo,Very cheap style is of this Binance which compels the net user to bother to cee this in tricky repeatable !,1,0,,2025-03-13 8:25:11,"Hi Khan, we strive to provide a secure and reliable platform. We would appreciate it if you could provide us with more details about the issue you faced via binance.com/en/chat so we can investigate it further and take appropriate action. Our support team is always available to support you. ^KO",2025-03-13 8:40:29,,com.binance.dev,Usability/UI/UX,0,Generic feedback,Not sure what the user meant.
df0c3103-d338-443c-ada4-5421c84d307e,Chetan Varma,https://play-lh.googleusercontent.com/a-/ALV-UjW1zLtuTPXRzI6S5LihFgcqOppyoxcgYX-peRgybCQ4WCSHYqnB,Most Stupid crypto trading app,1,0,,2025-03-14 14:23:56,"Hi there! We are always looking to offer you our best services. If you find any issues, please don't hesitate to let us know in our live chat here: https://www.binance.com/en/chat. We are 24/7 at your service. Thanks! -ED",2025-03-14 14:42:56,,com.binance.dev,Usability/UI/UX,0,Generic feedback,
df23b74c-159c-4a0f-abc7-bb360adc1eaa,Robert Columber,https://play-lh.googleusercontent.com/a/ACg8ocJuEbImcrwkf59oxG2YqiCAy-u2_Od86_PM7_U-0Ay9LRw8rg=mo,"Very useful and it covers all the markets and coin bases. If you know what your doing, this is perfect...if you don't, learn it before taking the plunge",5,0,,2025-03-08 16:19:05,,,,co.mona.android,Features/Functionality,1,,
acda2773-5951-4f81-b73e-c3591dfbf127,Umana Eshiett,https://play-lh.googleusercontent.com/a/ACg8ocIgMPNosr5ROmFjpq57mz2ChOzNL_49pZSurjZtNGYgrX1b-g=mo,Am not happy with bybit. i bought doge coins move it into bybit and some months ago logging but was denied access. i was asked to verify an already verified account and upon my verification was told the documents has been used in anothet account. i sent messages to them thru their social handles since their customer service couldn't link but till today no response. its painful i have to abandon the asset because it seems bybit uses such methods to trap ones assets,2,2,4.55.5,2024-12-27 22:20:15,"We're sorry to hear that you're facing difficulties. Our team is here to help you resolve any issues you're experiencing. Please contact our support team directly at https://www.bybit.com/en/help-center/s/webform, and we'll do our best to assist you promptly. - JN",2024-12-28 4:35:01,4.55.5,com.bybit.app,Customer Support,1,Verification/KYC/AML Processes,Multiple topics
fd6622f9-d28c-4586-895e-422bd9c4ef1e,Evan Fraisse,https://play-lh.googleusercontent.com/a/ACg8ocK6eivjUTOgpGWxVd0ne1vcXe6FVW0wNM2JyuQsK9hmyWb9_w=mo,"This is just an ad platform to build cronos coin. They take your money and let you use it instantly, but won't refund it for days.",2,0,3.200.0,2024-11-29 18:29:13,,,3.200.0,co.mona.android,Customer Support,1,,
94a9da1a-f63a-4e7b-88e9-e1c6b6728836,Lovely Petitfrere,https://play-lh.googleusercontent.com/a-/ALV-UjVgCrTykBVCADQbuFXQjvkOrXVTawBJ_Zg-puHOpN5YZJIUxDZXwQ,Hate it. I cannot log in or nothing,1,1,,2025-02-24 0:08:57,Hello there. Please reach out to us via Live chat. We would like to take a closer look into your login difficulty and advise further. Thank you.,2025-02-24 0:13:12,,co.mona.android,Reliability/Stability,1,,
46ee4a6f-504e-41ac-89f9-4fab2800e003,Rob Seven,https://play-lh.googleusercontent.com/a-/ALV-UjUzi79gP680RMz4o0dX-ORbBJO6rT6w0YeOY13idu9Z8hHPQlNs,one of the best platforms and safest thus far. been using it since 2017. it has improved a lot over time.,5,0,3.205.10,2025-03-08 11:32:21,,,3.205.10,co.mona.android,Security,1,Generic feedback,"It does mention that the account is secure, but it could also be considered as generic feedback."
5c9eb326-14eb-4fb8-b736-b036a9e4f45f,Lyrica Lucid,https://play-lh.googleusercontent.com/a/ACg8ocIzNWu8h2cGGDVkh08pVoqA1SyC4qlF9gH-bGJYKizvRaUzwQ=mo,I haven't seen a best app can compare to binance app,5,0,2.96.2,2025-03-14 16:07:00,,,2.96.2,com.binance.dev,Usability/UI/UX,1,,
5c8a2ef3-d607-4bf3-98da-ffe4703ba5ce,Kim Hawkes,https://play-lh.googleusercontent.com/a-/ALV-UjX-dEDa5acDbUs326Jhuu2qEamm5DvoThA8xglC7RvSkUEaWPJo,"So firstly I must say support is excellent. Overall, the experience is just ok. App, particularly visa is super slow. WARNING. IF you should choose the visa card. First hand experience, when you lock in your stake, you will get staking rewards. These are a pittance compared to other staking programs.When the bear comes , they will slash those rewards , but since your investment will be down 80 to 90% , you will be trapped. Also visa transactions like hotel deposits take weeks to finalize.",2,8,3.201.30,2025-01-03 18:05:15,,,3.201.30,co.mona.android,Customer Support,1,Transaction Fees/Speed,Multiple topics
c82d5e56-a97a-4793-bb0c-c4354e7f087c,kevin mcconnell,https://play-lh.googleusercontent.com/a-/ALV-UjXm2QN77lz4hnf6Ycnqb-lMksQ_kbkTXQbRmJYVhw_2E_25qEAO,"Good app to learn with, às long as you dont try to understand anything more than buy and sell and trade.",2,0,3.202.21,2025-01-17 5:52:22,Hello Kevin. Please reach out to us via live chat in case you have any questions regarding our products and services. We'd gladly guide you through our platform. Thank you!,2025-01-17 6:17:57,3.202.21,co.mona.android,Educational Resources/Onboarding,0,Generic feedback,"Sarcasm, the topic is not clear."
d933acb5-874c-4510-bb18-2967daba2322,Cheynoi Bishop,https://play-lh.googleusercontent.com/a-/ALV-UjUHIiDugklIjyyWwq2GFjn4KNbUtkYw1neM5kQeIrqVAv82ulMu,"Don't install this app, 250 pounds down the drain , I sold when I started losing, had 200 pound left , and the app won't let me transfer funds to my main bank account, SO U CAN PUT MONEY ON BUT U CANT TAKE IT OUT , u have to use their shifty references to transfer money which I'm reading is a scam , THIS IS DIRTY BUSINESS, USE A APP U CAN TRUST AND THAT MAKES EASY TRANSFERS",1,2,3.205.10,2025-03-05 10:10:30,"Hello, Cheynoi. Please contact us via live chat. We would be happy to advise you on the available cash withdrawal options, as well as address any other concerns you might have. Thank you!",2025-03-05 11:21:56,3.205.10,co.mona.android,Account Management,1,,
0ea4c32e-c49f-47ba-9407-351eb988fdbe,Hichem (Official),https://play-lh.googleusercontent.com/a-/ALV-UjVzgd3Ku2IeDEf2aJ3B3pntnWoNHOf0PqXdcLXnvFq4FPHOd3cd,Always the same problem when dealing p2p .... Some operations you can't cancel the order ... And when your messages are not sent you can't do anything to retry sending... It only wasn't my time for nothing,2,3,2.95.3,2025-02-26 17:34:55,Hello! We want your experience to always be the best possible. Tell us more details about your difficulties and we will assist you promptly! Contact us at: binance.com/en/chat to start your live chat. Thanks! RA,2025-02-26 18:15:14,2.95.3,com.binance.dev,Reliability/Stability,1,,
b202a6b5-0f21-46ff-bcf1-c0c0dd6ce51f,Zachary Marron (Zee413),https://play-lh.googleusercontent.com/a-/ALV-UjXVuuGGAXSfwJoG2jSEm8O-HRfS1Doy_8Q_kdVlCMv8rD9-BKg6,"It has its pro's and con's. Used to be my favorite exchange, because if all the varieties of coins, the other top exchanges don't have. You also get a bank account and debit card with it so you can use your crypto for purchases and get your check deposited which I love. But the fees to sell or change coins are pretty steep, on coin base you can swap for free. Also I loved this app because you could make and sell nft's for free but the nft creator is still broken and it's been months.",2,13,3.203.0,2025-01-22 21:16:14,Hello Zachary. Please reach out to us via live chat. We would like to take a closer look at the difficulties you've encountered with the NFT Creation feature and advise you accordingly as well as address any other concerns you may have.,2025-01-22 21:31:26,3.203.0,co.mona.android,Transaction Fees/Speed,1,,
c9ee7ca6-d025-48c0-96c4-5b9c319b3886,shane hopkins,https://play-lh.googleusercontent.com/a-/ALV-UjXoaxoLJ0-eVdwYf-wSVFGET8xSneUZKx2HOpq1JJOOz3m9iYln,easy to use,5,0,3.205.10,2025-03-10 20:32:16,,,3.205.10,co.mona.android,Usability/UI/UX,1,,
8cd8127e-6d97-4f8a-9d97-038ca9a74fac,Louis Mitchell,https://play-lh.googleusercontent.com/a/ACg8ocKA_RGRxYXxZUcjhzuGbj6Vw8o2jZ8-7zNvhoMSbHzfz2h46A=mo,"This site should be restricted to individuals overseas and not to people in the United States. Do not download this app if you want to receive your funds back. It is near impossible or better yet it is impossible to get your money, that's why they are based in a foreign country.",1,0,3.205.10,2025-03-10 14:25:12,"Hi Louis. We'd like to look into the matter at hand and advise further on the funds in question. To do so, please feel free to contact us via live chat, so we can help you. Thank you!",2025-03-10 14:50:57,3.205.10,co.mona.android,Account Management,1,,
a909d5d8-0096-46bc-8f9c-56d2164a27c3,Fasola Phillip,https://play-lh.googleusercontent.com/a-/ALV-UjUpMoplqFwyr7LUQUbq889LYaDoX5bgJ5t2x8TmxQEEhlYR2ct9,The best P2p trading application so far,5,0,4.60.0,2025-03-07 20:23:39,,,4.60.0,com.bybit.app,Features/Functionality,0,Generic feedback,
0d78a893-72ad-4c1c-8a42-50061efd86a8,khaled,https://play-lh.googleusercontent.com/a/ACg8ocKIoGb8f_HqSXs_6bksVNyTqqFpGW7lis68rst-CTebt6UZEiLn=mo,Syrian nationality is not accepted!!,1,0,,2025-01-31 12:09:07,"We're sorry to hear that you're facing difficulties. Our team is here to help you resolve any issues you're experiencing. Please contact our support team directly at https://www.bybit.com/en/help-center/s/webform, and we'll do our best to assist you promptly. - JN",2025-02-02 3:54:49,,com.bybit.app,Verification/KYC/AML Processes,1,,
c969a8cf-772f-4928-9a29-2ac2781715a6,Jake Moore,https://play-lh.googleusercontent.com/a/ACg8ocLwGPwQT_hZXXsy3VgS7OaO1v0ugFydgC_sBDRB8p4zBC98sw=mo,Wont send verification code to my phone and there's no customer service to talk to. Still not working,1,1,3.205.0,2025-02-19 22:45:51,Hello Jake. Please reach out to us via Live chat. We would like to take a closer look at the issue you have with the verification code and advise you further. Thank you.,2025-02-13 20:14:46,3.205.0,co.mona.android,Verification/KYC/AML Processes,1,Customer Support,Multiple topics
dcf8d0be-ae2e-4f70-a54f-faf05e55fab3,Fatemah,https://play-lh.googleusercontent.com/a-/ALV-UjXY_oYI0OGFrKePDW293HeEo7GGPRAqQINUm_uz0W1o7sF8VoGx,"This is a scam app thank God I didn't deposited so much money Imagine an app crashing I wouldn't have even rated you a single star fraudulent app nonsense don't try to download it so you can save your money, than you giving it out to some set of scammers",1,0,,2025-02-04 17:01:39,"Bybit, founded in March 2018, serves over 60 million registered users worldwide, offering comprehensive online trading and mining experiences to both retail and institutional clients. Should you have any inquiries about using Bybit, please feel free to contact our 24/7 Live Chat support via the live chat icon on the Bybit webpage. -AS",2025-02-05 15:04:01,,com.bybit.app,Reliability/Stability,1,,
e6c8b5f2-56e0-4a91-951e-c2e8389fb1a9,Maiwaazi Emmanuel,https://play-lh.googleusercontent.com/a-/ALV-UjUCw91XMI-AGFmfrqTsXM3uD2MU_DQPY_KzyzTwTDzkOlFfjboJ,The app is good but i cant installed it in my new device i dont know the problem,2,0,,2025-02-13 16:26:31,"Hi there! Please try downloading the APK directly from our official page: https://www.binance.com/en/download | Should you have any questions, please contact us at binance.com/en/chat | It'll be a pleasure to assist. RA",2025-02-13 17:38:29,,com.binance.dev,Usability/UI/UX,0,Reliability/Stability,
d6615e1e-327b-4f7e-9667-b0741c36715b,B Lu,https://play-lh.googleusercontent.com/a/ACg8ocLDJhSHk_GrmcX29R10ero31j9Vowvmlwo6Chrh3LZckaTV9yk=mo,They need some major revamping. Nothing can be processed for 7 Business days more if there is a legal holiday . Impossible to get help through support.,2,0,3.204.0,2025-02-11 16:00:52,"Hello Lu, if you have already reached out to us via our live chat, rest assured that our team will reach out as soon as possible and assist you accordingly with your pending inquiry.",2025-02-11 16:28:17,3.204.0,co.mona.android,Customer Support,1,Transaction Fees/Speed,
784b4ec2-e3fa-435c-a928-9eb0044169a0,Cody Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjXhtJkm7uhRVoGePKexMWwuxVmz8pCnjmm3-a_Qz3emaygUTmk,Doesn't support U.S Trades then pointless app,1,0,4.59.0,2025-02-22 18:08:25,"We're sorry that our app didn't meet your expectations. We're constantly striving to enhance the user experience, and your feedback plays a crucial role in this process. Rest assured, we'll take your comments into consideration as we continue to improve. - AS",2025-02-25 11:25:15,4.59.0,com.bybit.app,Features/Functionality,1,,
59623f72-ed25-44fc-a87c-677d7caaa253,Chris Braden,https://play-lh.googleusercontent.com/a/ACg8ocKlosjtQ6x_aF1TZ2_8uR3kqMkvWi50_AVHYxSftwrHxLlkXQ=mo,Waiting over a month for them to unlock my account now. Customer service is absolutely dreadful. I already reached out to chat numerous times and it's a waste of my time!,1,0,3.130.0,2025-03-11 1:01:19,"Hello, Chris! We will be happy to take a look at your account, review your case, and assist you further. Please reach out to us via live chat so we can help you out. Thank you!",2025-03-10 21:29:31,3.130.0,co.mona.android,Customer Support,1,Account Management,Multiple topics
40197370-fed2-4af6-b2e8-8f71541956b5,Myles Nystrom,https://play-lh.googleusercontent.com/a-/ALV-UjWmOjSyx51j8vtm08GZUGgug-h83qiBvDdQkmN5iqkvhtLMQEx88w,Customer service is literally zero help. I have fraud on my account and they're forcing me to pay to replace my card. Now I'm staking their horrible CRO which has gone from worth $500 to $70 for no reason cause i cannot use the card. Avoid at all costs.,1,7,3.205.10,2025-03-11 0:37:39,"Hello Myles, we would be happy to take a closer look and help with your query. In order to do so, please send us a message via the in-app chat or email us at contact@crypto.com. Thank you in advance.",2022-01-03 12:03:07,3.205.10,co.mona.android,Customer Support,1,,
b339329f-58a6-4684-9474-4c915a73f05c,Tech Stuff,https://play-lh.googleusercontent.com/a/ACg8ocKZQP86hvNc91-WnmuMhGKO-SapnP01lHDu7ZiD67bIfB9s2A=mo,"Quality has plummeted, ever since kris took over it has been non stop back stabbing of customers. Today he's announced he's tanking again the price after a pretend vote (he controls 80%) and is telling people against it ""just sell"" I'd love to sell kris, but you intentionally made the coin worthless to steal money for shareholders. See you next tuesdays.",1,0,3.205.10,2025-03-05 8:35:43,,,3.205.10,co.mona.android,Reliability/Stability,1,,
cfb632d1-325c-41d2-9c0b-24ae26f1d53d,PROTUS AURA,https://play-lh.googleusercontent.com/a-/ALV-UjUsUqP7DhEBDeLwBw3yDLkiE7bqFfRV8s1nXVs19VmzzxDq5mOZ,"still gathering more information for reviewing. Just got an intriguing revelation, that binance is a bully in its dealings. Not respecting te community.... thus my review goes backwards to 1*",1,1,2.96.2,2025-03-13 16:27:15,"Your feedback is highly significant to us. If you could indicate the areas needing enhancement, it would be very useful. Our standby support team is on hand to help you at https://binance.com/en/chat/ for any arising difficulties. If you find our app agreeable, a rerating to a 5-star would be remarkably motivating for our team. Thanks - JJ",2024-04-30 4:05:18,2.96.2,com.binance.dev,Customer Support,0,Generic feedback,
c4dbca7a-4f07-4d4b-ab7f-54a77f606a9b,Franky Dota,https://play-lh.googleusercontent.com/a/ACg8ocLTyhYZhXsOKsk0XXjankLsRZ72WJduvo31aQQEPMD1WwzWwQ=mo,Scammed my mother who now cant afford bills and rent because they took her money and wont return it. Save yourself the scam.,1,0,,2025-03-01 17:35:45,"Hello Franky! We invite the account holder to contact us via live chat, and our team will gladly take a look and advise them on the funds at hand. Thank you!",2025-03-01 17:59:39,,co.mona.android,Customer Support,1,Fraud,
1ca5a049-118c-46e9-b850-3b5448f24970,Walugembe Bob,https://play-lh.googleusercontent.com/a/ACg8ocJGjOvUNoIrC-Pb0yb39ubJgZ8BGi5lXrxaV3rH5XMFTYBG0g=mo,So slow yet I have a stable connection,2,1,2.95.3,2025-01-31 7:52:59,"Hi Bob! You can clear the cache from profile>settings, restart your device, change your network and recheck if you encounter issues. For more help, you can reach out to us via live chat at https://www.binance.com/en/chat or via the 🎧 image in the app. We will do our best for you. Thanks. ^IC",2025-01-31 8:14:35,2.95.3,com.binance.dev,Transaction Fees/Speed,1,,
3aad7854-2cc9-4c3b-9498-baa52723c13b,Nikola Miletic,https://play-lh.googleusercontent.com/a-/ALV-UjVzczPLUQnjTpRhFrQRe984js5L-sZEtpIy7h0KNbiVzEE5hFEC,I tried to withdraw Cronos to my external wallet but I keep getting error that the wallet address is incorrect. Can you please fix this.,2,1,3.199.01,2024-11-27 13:29:58,"Hello, Nikola. We welcome you to contact us via live chat with additional details on the matter and we will gladly advise you on the difficulties you have experienced when initiating a crypto withdrawal. Thank you!",2024-11-27 14:07:34,3.199.01,co.mona.android,Wallet Security/Integration,1,Account Management,
34aa89e6-1356-4dd7-8629-27abe4e73e70,dharmendra chouhan,https://play-lh.googleusercontent.com/a-/ALV-UjXlG2630o2iltFatm7ZEHRQYpowGgGz25CPnvHGZktbjLsZoxrd,"There is no signup bonus, they just trick you into depositing money, and after that you will know it's some fees rebate nonsense, it's not even that type of bonus that other brokers give, pathetic. I will write everywhere about this P. S. Same copy paste response for everyone.",1,0,2.96.2,2025-03-14 0:00:24,"Hello, Thank you for sharing your concerns with us. For more details about the requirements of welcome Rewards, please check the following link: https://www.binance.com/en/support/faq/detail/cfb6e84202c54687b1b639228b56f59e
If you need any further assistance, reach out to us via https://www.binance.com/en/chat
Thank you!
-LM
",2025-03-14 0:30:19,2.96.2,com.binance.dev,Account Management,0,Transaction Fees/Speed,
c60ee239-1e53-4431-849d-79f0b81133b1,Hidden Loaf,https://play-lh.googleusercontent.com/a/ACg8ocIYmRf6boubZ7VvK4Jd9PbNwFIoisV23A0YTMow2B4pHw-BXg=mo,"I just redownload the app. While trying to login, my account got locked because the app wouldn't accept the codes that were being sent through SMS verification, even after having the codes resent they got denied. At the very least show us the numbers we're typing. There's absolutely no reason to sensor a one-time code we're imputing, when you've already sent the uncensored code to the users phone. At least don't censor it on the users end.",2,12,3.199.01,2024-11-23 8:04:11,"Hello there! We would like to look into the difficulties you have faced when entering the codes and assist you with accessing your account. To do so, please reach out to us via live chat. Thank you!",2024-11-23 8:48:25,3.199.01,co.mona.android,Verification/KYC/AML Processes,1,,
